[0.003s][info][class,load] opened: /home/lesco/dev/Java/zulu15.28.51-ca-jdk15.0.1-linux_x64/lib/modules
[1,518s][info][class,load] io.vertx.ext.web.handler.impl.StaticHandlerImpl$FSTune source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[1,518s][info][class,load] io.vertx.ext.web.handler.impl.StaticHandlerImpl$FSPropsCache source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[1,519s][info][class,load] io.vertx.ext.web.impl.LRUCache source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[1,521s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000800c4f840 source: __JVM_LookupDefineClass__
[1,522s][info][class,load] io.quarkus.vertx.http.runtime.StaticResourcesRecorder$$Lambda$121/0x0000000800c58040 source: io.quarkus.vertx.http.runtime.StaticResourcesRecorder
[1,523s][info][class,load] io.quarkus.vertx.http.runtime.StaticResourcesRecorder$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[1,523s][info][class,load] io.quarkus.deployment.steps.ResteasyStandaloneBuildStep$boot1173861480 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/code-with-quarkus-1.0.0-SNAPSHOT-runner.jar
[1,524s][info][class,load] io.quarkus.resteasy.runtime.ResteasyVertxConfig source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[1,525s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxRequestHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[1,526s][info][class,load] io.quarkus.vertx.http.runtime.VertxInputStream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[1,527s][info][class,load] io.quarkus.resteasy.runtime.standalone.VertxOutput source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-resteasy-1.11.3.Final.jar
[1,528s][info][class,load] io.vertx.core.VertxOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,530s][info][class,load] io.vertx.core.impl.cpu.CpuCoreSensor source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,531s][info][class,load] io.vertx.core.impl.launcher.commands.ExecUtils source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,532s][info][class,load] sun.nio.cs.US_ASCII$Decoder source: jrt:/java.base
[1,533s][info][class,load] io.vertx.core.metrics.MetricsOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,534s][info][class,load] io.vertx.core.file.FileSystemOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,536s][info][class,load] io.vertx.core.net.SSLEngineOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,536s][info][class,load] io.vertx.core.net.JdkSSLEngineOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,537s][info][class,load] io.vertx.core.net.OpenSSLEngineOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,539s][info][class,load] io.vertx.core.dns.AddressResolverOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,541s][info][class,load] io.vertx.core.impl.AddressResolver source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,542s][info][class,load] io.netty.util.concurrent.EventExecutor source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,543s][info][class,load] java.util.regex.Pattern$Caret source: jrt:/java.base
[1,544s][info][class,load] java.util.regex.Pattern$Pos source: jrt:/java.base
[1,545s][info][class,load] java.nio.channels.Channel source: jrt:/java.base
[1,545s][info][class,load] java.nio.channels.ReadableByteChannel source: jrt:/java.base
[1,545s][info][class,load] java.nio.channels.WritableByteChannel source: jrt:/java.base
[1,545s][info][class,load] java.nio.channels.ByteChannel source: jrt:/java.base
[1,545s][info][class,load] java.nio.channels.SeekableByteChannel source: jrt:/java.base
[1,546s][info][class,load] java.nio.channels.GatheringByteChannel source: jrt:/java.base
[1,546s][info][class,load] java.nio.channels.ScatteringByteChannel source: jrt:/java.base
[1,546s][info][class,load] java.nio.channels.InterruptibleChannel source: jrt:/java.base
[1,546s][info][class,load] java.nio.channels.spi.AbstractInterruptibleChannel source: jrt:/java.base
[1,546s][info][class,load] java.nio.channels.FileChannel source: jrt:/java.base
[1,546s][info][class,load] sun.nio.ch.FileChannelImpl source: jrt:/java.base
[1,547s][info][class,load] sun.nio.ch.IOUtil source: jrt:/java.base
[1,548s][info][class,load] sun.nio.ch.NativeThreadSet source: jrt:/java.base
[1,548s][info][class,load] sun.nio.ch.NativeDispatcher source: jrt:/java.base
[1,549s][info][class,load] sun.nio.ch.FileDispatcher source: jrt:/java.base
[1,549s][info][class,load] sun.nio.ch.FileDispatcherImpl source: jrt:/java.base
[1,549s][info][class,load] sun.nio.ch.FileChannelImpl$Closer source: jrt:/java.base
[1,550s][info][class,load] java.nio.channels.Channels source: jrt:/java.base
[1,550s][info][class,load] sun.nio.ch.ChannelInputStream source: jrt:/java.base
[1,550s][info][class,load] sun.nio.ch.NativeThread source: jrt:/java.base
[1,550s][info][class,load] sun.nio.ch.IOStatus source: jrt:/java.base
[1,551s][info][class,load] java.nio.channels.SelectableChannel source: jrt:/java.base
[1,551s][info][class,load] sun.nio.ch.Util source: jrt:/java.base
[1,551s][info][class,load] sun.nio.ch.Util$1 source: jrt:/java.base
[1,552s][info][class,load] sun.nio.ch.Util$BufferCache source: jrt:/java.base
[1,555s][info][class,load] io.vertx.core.impl.Arguments source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,556s][info][class,load] io.quarkus.vertx.core.runtime.SSLConfigHelper source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-core-1.11.3.Final.jar
[1,557s][info][class,load] io.quarkus.vertx.core.runtime.VertxCoreRecorder$$Lambda$122/0x0000000800c5adf0 source: io.quarkus.vertx.core.runtime.VertxCoreRecorder
[1,559s][info][class,load] io.vertx.core.net.impl.transport.Transport source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,559s][info][class,load] io.vertx.core.net.SocketAddress source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,561s][info][class,load] io.netty.buffer.ByteBufAllocator source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-buffer-4.1.49.Final.jar
[1,561s][info][class,load] io.netty.channel.RecvByteBufAllocator source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-transport-4.1.49.Final.jar
[1,562s][info][class,load] io.vertx.core.net.impl.transport.EpollTransport source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,562s][info][class,load] io.vertx.core.net.impl.transport.KQueueTransport source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,563s][info][class,load] io.netty.util.AttributeMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,564s][info][class,load] io.netty.channel.ChannelOutboundInvoker source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-transport-4.1.49.Final.jar
[1,564s][info][class,load] io.netty.channel.Channel source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-transport-4.1.49.Final.jar
[1,564s][info][class,load] io.netty.channel.socket.DatagramChannel source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-transport-4.1.49.Final.jar
[1,566s][info][class,load] io.vertx.core.impl.VertxInternal source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,567s][info][class,load] io.vertx.core.spi.metrics.MetricsProvider source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,567s][info][class,load] io.vertx.core.impl.VertxImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,568s][info][class,load] io.vertx.core.Context source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,568s][info][class,load] io.vertx.core.WorkerExecutor source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,569s][info][class,load] io.vertx.core.eventbus.EventBus source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,569s][info][class,load] io.vertx.core.shareddata.SharedData source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,569s][info][class,load] io.vertx.core.impl.ContextInternal source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,570s][info][class,load] io.vertx.core.file.FileSystem source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,572s][info][class,load] io.vertx.core.impl.ContextImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,572s][info][class,load] io.vertx.core.impl.EventLoopContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,573s][info][class,load] io.vertx.core.net.NetServer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,573s][info][class,load] io.vertx.core.net.NetClient source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,573s][info][class,load] io.vertx.core.http.HttpServer source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,574s][info][class,load] io.vertx.core.http.HttpClient source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,575s][info][class,load] io.vertx.core.datagram.DatagramSocket source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,576s][info][class,load] io.vertx.core.dns.DnsClient source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,577s][info][class,load] io.vertx.core.TimeoutStream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,577s][info][class,load] io.vertx.core.Closeable source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,577s][info][class,load] io.vertx.core.impl.WorkerExecutorInternal source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,578s][info][class,load] io.vertx.core.spi.metrics.Metrics source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,578s][info][class,load] io.vertx.core.impl.WorkerContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,578s][info][class,load] io.vertx.core.impl.MultiThreadedWorkerContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,579s][info][class,load] java.util.EventListener source: jrt:/java.base
[1,579s][info][class,load] io.netty.util.concurrent.GenericFutureListener source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,580s][info][class,load] io.netty.util.ResourceLeakDetector$Level source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,581s][info][class,load] io.netty.util.ResourceLeakDetector source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,582s][info][class,load] io.netty.util.ResourceLeak source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,582s][info][class,load] io.netty.util.ResourceLeakTracker source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,583s][info][class,load] io.vertx.core.impl.Utils source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,585s][info][class,load] io.vertx.core.file.impl.FileSystemImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,585s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$BlockingAction source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,586s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$7 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,586s][info][class,load] java.nio.file.FileVisitor source: jrt:/java.base
[1,586s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$8 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,587s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,588s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,589s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$3 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
