No dump file specified
 num     #instances         #bytes  class name (module)
1939:             1             16  java.util.stream.Collectors$$Lambda$72/0x0000000800b6c858 (java.base@15.0.1)
1940:             1             16  java.util.stream.Collectors$$Lambda$95/0x0000000800b81368 (java.base@15.0.1)
1941:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$87/0x0000000800b7a110 (java.base@15.0.1)
1942:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$88/0x0000000800b7ae80 (java.base@15.0.1)
1943:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$89/0x0000000800b7ba30 (java.base@15.0.1)
1944:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$90/0x0000000800b7c408 (java.base@15.0.1)
1945:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$117/0x0000000800b87a40 (java.base@15.0.1)
1946:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$118/0x0000000800b87c90 (java.base@15.0.1)
1947:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$119/0x0000000800b87eb0 (java.base@15.0.1)
1948:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$120/0x0000000800b88100 (java.base@15.0.1)
1949:             1             16  java.util.zip.ZipFile$1 (java.base@15.0.1)
1950:             1             16  jdk.internal.jimage.ImageReaderFactory$1 (java.base@15.0.1)
1951:             1             16  jdk.internal.jimage.ImageStringsReader (java.base@15.0.1)
1952:             1             16  jdk.internal.jimage.decompressor.Decompressor (java.base@15.0.1)
1953:             1             16  jdk.internal.math.FloatingDecimal$1 (java.base@15.0.1)
1954:             1             16  jdk.internal.misc.TerminatingThreadLocal$1 (java.base@15.0.1)
1955:             1             16  jdk.internal.misc.Unsafe (java.base@15.0.1)
1956:             1             16  jdk.internal.module.ModuleLoaderMap$Mapper (java.base@15.0.1)
1957:             1             16  jdk.internal.module.ModulePatcher (java.base@15.0.1)
1958:             1             16  jdk.internal.module.ModuleTarget (java.base@15.0.1)
1959:             1             16  jdk.internal.perf.Perf (java.base@15.0.1)
1960:             1             16  jdk.internal.reflect.ClassDefiner$1 (java.base@15.0.1)
1961:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor1
1962:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor2
1963:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor3 (java.base@15.0.1)
1964:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor4
1965:             1             16  jdk.internal.reflect.GeneratedMethodAccessor1
1966:             1             16  jdk.internal.reflect.GeneratedMethodAccessor2
1967:             1             16  jdk.internal.reflect.Label (java.base@15.0.1)
1968:             1             16  jdk.internal.reflect.ReflectionFactory (java.base@15.0.1)
1969:             1             16  jdk.internal.util.Preconditions$1 (java.base@15.0.1)
1970:             1             16  jdk.management.jfr.internal.FlightRecorderMXBeanProvider (jdk.management.jfr@15.0.1)
1971:             1             16  jdk.net.ExtendedSocketOptions$PlatformSocketOptions$1 (jdk.net@15.0.1)
1972:             1             16  jdk.net.LinuxSocketOptions (jdk.net@15.0.1)
1973:             1             16  org.acme.GreetingResource
1974:             1             16  org.jboss.logging.JBossLogManagerProvider
1975:             1             16  org.jboss.logmanager.EmbeddedConfigurator$1
1976:             1             16  org.jboss.logmanager.MDC$Holder
1977:             1             16  org.jboss.logmanager.NDC$Holder
1978:             1             16  org.jboss.logmanager.formatters.ColorMap
1979:             1             16  org.jboss.logmanager.formatters.FormatStep$1
1980:             1             16  org.jboss.logmanager.formatters.Formatters$1
1981:             1             16  org.jboss.logmanager.formatters.Formatters$20
1982:             1             16  org.jboss.resteasy.core.ContextParameterInjector$GenericDelegatingProxy
1983:             1             16  org.jboss.resteasy.core.InjectorFactoryImpl
1984:             1             16  org.jboss.resteasy.core.InternalDispatcher
1985:             1             16  org.jboss.resteasy.core.MediaTypeMap$TypedEntryComparator
1986:             1             16  org.jboss.resteasy.core.ResourceMethodInvoker$$Lambda$185/0x0000000800d28aa8
1987:             1             16  org.jboss.resteasy.core.ResourceMethodInvoker$1
1988:             1             16  org.jboss.resteasy.core.ResteasyContext$$Lambda$181/0x0000000800d240f0
1989:             1             16  org.jboss.resteasy.core.ServerResponseWriter$1
1990:             1             16  org.jboss.resteasy.plugins.delegates.CacheControlDelegate
1991:             1             16  org.jboss.resteasy.plugins.delegates.CookieHeaderDelegate
1992:             1             16  org.jboss.resteasy.plugins.delegates.DateDelegate
1993:             1             16  org.jboss.resteasy.plugins.delegates.EntityTagDelegate
1994:             1             16  org.jboss.resteasy.plugins.delegates.LinkDelegate
1995:             1             16  org.jboss.resteasy.plugins.delegates.LinkHeaderDelegate
1996:             1             16  org.jboss.resteasy.plugins.delegates.LocaleDelegate
1997:             1             16  org.jboss.resteasy.plugins.delegates.MediaTypeHeaderDelegate
1998:             1             16  org.jboss.resteasy.plugins.delegates.NewCookieHeaderDelegate
1999:             1             16  org.jboss.resteasy.plugins.delegates.UriHeaderDelegate
2000:             1             16  org.jboss.resteasy.plugins.interceptors.ClientContentEncodingAnnotationFeature
2001:             1             16  org.jboss.resteasy.plugins.interceptors.MessageSanitizerContainerResponseFilter
2002:             1             16  org.jboss.resteasy.plugins.interceptors.ServerContentEncodingAnnotationFeature
2003:             1             16  org.jboss.resteasy.plugins.providers.CompletionStageProvider
2004:             1             16  org.jboss.resteasy.plugins.providers.MultiValuedParamConverterProvider
2005:             1             16  org.jboss.resteasy.plugins.providers.ReactiveStreamProvider
2006:             1             16  org.jboss.resteasy.plugins.providers.sse.SseEventSinkInterceptor
2007:             1             16  org.jboss.resteasy.resteasy_jaxrs.i18n.LogMessages_$logger
2008:             1             16  org.jboss.resteasy.spi.interception.JaxrsInterceptorRegistry$DescendingPrecedenceComparator
2009:             1             16  org.jboss.resteasy.statistics.StatisticsControllerImpl$1
2010:             1             16  org.jboss.resteasy.tracing.RESTEasyTracingLogger$1
2011:             1             16  org.jboss.resteasy.util.CaseInsensitiveMap$CaseInsensitiveComparator
2012:             1             16  org.jboss.resteasy.util.MediaTypeHelper$MediaTypeComparator
2013:             1             16  org.jboss.threads.DiscardingExecutor
2014:             1             16  org.jboss.threads.EnhancedQueueExecutor$MXBeanImpl
2015:             1             16  org.jboss.threads.JBossExecutors$2
2016:             1             16  org.jboss.threads.JBossExecutors$3
2017:             1             16  org.jboss.threads.JBossExecutors$5
2018:             1             16  org.jboss.threads.JBossThread$1
2019:             1             16  org.jboss.threads.RejectingExecutor
2020:             1             16  org.jboss.threads.ThreadLocalResettingRunnable
2021:             1             16  org.slf4j.helpers.NOPLoggerFactory
2022:             1             16  org.slf4j.impl.StaticLoggerBinder
2023:             1             16  org.wildfly.common.format.Printf$1
2024:             1             16  org.wildfly.common.format.Printf$2
2025:             1             16  org.wildfly.common.format.Printf$3
2026:             1             16  org.wildfly.common.lock.SpinLock$$Lambda$5/0x0000000800ba6f88
2027:             1             16  sun.management.ManagementFactoryHelper$LoggingMXBeanAccess$1 (java.management@15.0.1)
2028:             1             16  sun.misc.Unsafe (jdk.unsupported@15.0.1)
2029:             1             16  sun.net.NetProperties$1 (java.base@15.0.1)
2030:             1             16  sun.net.www.protocol.file.Handler (java.base@15.0.1)
2031:             1             16  sun.net.www.protocol.jar.Handler (java.base@15.0.1)
2032:             1             16  sun.net.www.protocol.jar.JarFileFactory (java.base@15.0.1)
2033:             1             16  sun.net.www.protocol.jrt.Handler (java.base@15.0.1)
2034:             1             16  sun.nio.ch.DefaultSelectorProvider$$Lambda$124/0x0000000800b8f548 (java.base@15.0.1)
2035:             1             16  sun.nio.ch.EPollSelectorProvider (java.base@15.0.1)
2036:             1             16  sun.nio.ch.ExtendedSocketOption$1 (java.base@15.0.1)
2037:             1             16  sun.nio.ch.FileChannelImpl$Closer (java.base@15.0.1)
2038:             1             16  sun.nio.ch.FileDispatcherImpl (java.base@15.0.1)
2039:             1             16  sun.nio.ch.Net$1 (java.base@15.0.1)
2040:             1             16  sun.nio.ch.ServerSocketAdaptor$$Lambda$161/0x0000000800cd0860 (java.base@15.0.1)
2041:             1             16  sun.nio.ch.Util$1 (java.base@15.0.1)
2042:             1             16  sun.nio.fs.LinuxFileSystemProvider (java.base@15.0.1)
2043:             1             16  sun.nio.fs.NativeBuffers$1 (java.base@15.0.1)
2044:             1             16  sun.reflect.generics.tree.BottomSignature (java.base@15.0.1)
2045:             1             16  sun.reflect.generics.tree.ByteSignature (java.base@15.0.1)
2046:             1             16  sun.security.action.GetBooleanAction (java.base@15.0.1)
2047:             1             16  sun.security.jca.ProviderList$2 (java.base@15.0.1)
2048:             1             16  sun.security.provider.NativePRNG (java.base@15.0.1)
2049:             1             16  sun.security.provider.SunEntries (java.base@15.0.1)
2050:             1             16  sun.security.provider.SunEntries$1 (java.base@15.0.1)
2051:             1             16  sun.security.util.KnownOIDs$$Lambda$126/0x0000000800b9bd10 (java.base@15.0.1)
2052:             1             16  sun.util.calendar.Gregorian (java.base@15.0.1)
2053:             1             16  sun.util.calendar.ZoneInfoFile$1 (java.base@15.0.1)
2054:             1             16  sun.util.calendar.ZoneInfoFile$Checksum (java.base@15.0.1)
2055:             1             16  sun.util.cldr.CLDRBaseLocaleDataMetaInfo (java.base@15.0.1)
2056:             1             16  sun.util.cldr.CLDRLocaleProviderAdapter$$Lambda$167/0x0000000800cd4e20 (java.base@15.0.1)
2057:             1             16  sun.util.cldr.CLDRLocaleProviderAdapter$1 (java.base@15.0.1)
2058:             1             16  sun.util.locale.InternalLocaleBuilder$CaseInsensitiveChar (java.base@15.0.1)
2059:             1             16  sun.util.locale.provider.CalendarDataUtility$CalendarWeekParameterGetter (java.base@15.0.1)
2060:             1             16  sun.util.locale.provider.JRELocaleProviderAdapter$$Lambda$166/0x0000000800cd4bf8 (java.base@15.0.1)
2061:             1             16  sun.util.locale.provider.JRELocaleProviderAdapter$$Lambda$168/0x0000000800cd5240 (java.base@15.0.1)
2062:             1             16  sun.util.locale.provider.JRELocaleProviderAdapter$$Lambda$169/0x0000000800cd5468 (java.base@15.0.1)
2063:             1             16  sun.util.locale.provider.JRELocaleProviderAdapter$$Lambda$80/0x0000000800b75a00 (java.base@15.0.1)
2064:             1             16  sun.util.locale.provider.NumberFormatProviderImpl$$Lambda$170/0x0000000800cd5690 (java.base@15.0.1)
