No dump file specified
 num     #instances         #bytes  class name (module)
1974:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$383/0x0000000800e46318 (java.management@15.0.1)
1975:             1             16  java.lang.module.ModuleDescriptor$1 (java.base@15.0.1)
1976:             1             16  java.lang.ref.Cleaner (java.base@15.0.1)
1977:             1             16  java.lang.ref.Cleaner$1 (java.base@15.0.1)
1978:             1             16  java.lang.ref.Reference$1 (java.base@15.0.1)
1979:             1             16  java.lang.reflect.Proxy$$Lambda$175/0x0000000800d88f38 (java.base@15.0.1)
1980:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$177/0x0000000800d89ac8 (java.base@15.0.1)
1981:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$178/0x0000000800d89d08 (java.base@15.0.1)
1982:             1             16  java.lang.reflect.ReflectAccess (java.base@15.0.1)
1983:             1             16  java.math.BigDecimal$1 (java.base@15.0.1)
1984:             1             16  java.net.InetAddress$1 (java.base@15.0.1)
1985:             1             16  java.net.InetAddress$PlatformNameService (java.base@15.0.1)
1986:             1             16  java.net.SocketImpl$$Lambda$123/0x0000000800b8da00 (java.base@15.0.1)
1987:             1             16  java.net.URI$1 (java.base@15.0.1)
1988:             1             16  java.net.URL$3 (java.base@15.0.1)
1989:             1             16  java.net.URL$DefaultFactory (java.base@15.0.1)
1990:             1             16  java.nio.Bits$1 (java.base@15.0.1)
1991:             1             16  java.nio.Buffer$1 (java.base@15.0.1)
1992:             1             16  java.nio.channels.spi.SelectorProvider$Holder$$Lambda$404/0x0000000800e4c7c0 (java.base@15.0.1)
1993:             1             16  java.security.AllPermission (java.base@15.0.1)
1994:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl (java.base@15.0.1)
1995:             1             16  java.text.DecimalFormatSymbols$$Lambda$28/0x0000000800b78d30 (java.base@15.0.1)
1996:             1             16  java.text.DontCareFieldPosition$1 (java.base@15.0.1)
1997:             1             16  java.time.chrono.IsoChronology (java.base@15.0.1)
1998:             1             16  java.time.format.DateTimeFormatter$$Lambda$440/0x0000000800ed2350 (java.base@15.0.1)
1999:             1             16  java.time.format.DateTimeFormatter$$Lambda$441/0x0000000800ed2570 (java.base@15.0.1)
2000:             1             16  java.time.format.DateTimeFormatterBuilder$$Lambda$439/0x0000000800ed1170 (java.base@15.0.1)
2001:             1             16  java.time.format.DateTimeFormatterBuilder$2 (java.base@15.0.1)
2002:             1             16  java.time.format.DateTimeFormatterBuilder$InstantPrinterParser (java.base@15.0.1)
2003:             1             16  java.time.format.DateTimeTextProvider (java.base@15.0.1)
2004:             1             16  java.time.format.DateTimeTextProvider$1 (java.base@15.0.1)
2005:             1             16  java.time.temporal.TemporalQueries$1 (java.base@15.0.1)
2006:             1             16  java.time.temporal.TemporalQueries$2 (java.base@15.0.1)
2007:             1             16  java.time.temporal.TemporalQueries$3 (java.base@15.0.1)
2008:             1             16  java.time.temporal.TemporalQueries$4 (java.base@15.0.1)
2009:             1             16  java.time.temporal.TemporalQueries$5 (java.base@15.0.1)
2010:             1             16  java.time.temporal.TemporalQueries$6 (java.base@15.0.1)
2011:             1             16  java.time.temporal.TemporalQueries$7 (java.base@15.0.1)
2012:             1             16  java.util.Collections$EmptyEnumeration (java.base@15.0.1)
2013:             1             16  java.util.Collections$EmptyIterator (java.base@15.0.1)
2014:             1             16  java.util.Collections$EmptyList (java.base@15.0.1)
2015:             1             16  java.util.Collections$EmptySet (java.base@15.0.1)
2016:             1             16  java.util.Collections$ReverseComparator (java.base@15.0.1)
2017:             1             16  java.util.Collections$ReverseComparator2 (java.base@15.0.1)
2018:             1             16  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@15.0.1)
2019:             1             16  java.util.EnumMap$1 (java.base@15.0.1)
2020:             1             16  java.util.IdentityHashMap$Values (java.base@15.0.1)
2021:             1             16  java.util.Locale$Builder (java.base@15.0.1)
2022:             1             16  java.util.ResourceBundle$1 (java.base@15.0.1)
2023:             1             16  java.util.ResourceBundle$Control (java.base@15.0.1)
2024:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble (java.base@15.0.1)
2025:             1             16  java.util.Spliterators$EmptySpliterator$OfInt (java.base@15.0.1)
2026:             1             16  java.util.Spliterators$EmptySpliterator$OfLong (java.base@15.0.1)
2027:             1             16  java.util.Spliterators$EmptySpliterator$OfRef (java.base@15.0.1)
2028:             1             16  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@15.0.1)
2029:             1             16  java.util.concurrent.ConcurrentSkipListSet (java.base@15.0.1)
2030:             1             16  java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory (java.base@15.0.1)
2031:             1             16  java.util.function.Function$$Lambda$132/0x0000000800b97c08 (java.base@15.0.1)
2032:             1             16  java.util.jar.Attributes (java.base@15.0.1)
2033:             1             16  java.util.jar.JavaUtilJarAccessImpl (java.base@15.0.1)
2034:             1             16  java.util.logging.Level$$Lambda$140/0x0000000800c01c80 (java.logging@15.0.1)
2035:             1             16  java.util.logging.Level$KnownLevel$$Lambda$138/0x0000000800c01218 (java.logging@15.0.1)
2036:             1             16  java.util.logging.Level$KnownLevel$$Lambda$139/0x0000000800c01458 (java.logging@15.0.1)
2037:             1             16  java.util.logging.Level$KnownLevel$$Lambda$141/0x0000000800c01ec0 (java.logging@15.0.1)
2038:             1             16  java.util.logging.LogManager$LoggingProviderAccess (java.logging@15.0.1)
2039:             1             16  java.util.logging.LogManager$VisitedLoggers (java.logging@15.0.1)
2040:             1             16  java.util.regex.CharPredicates$$Lambda$105/0x0000000800b80a70 (java.base@15.0.1)
2041:             1             16  java.util.regex.CharPredicates$$Lambda$114/0x0000000800b828a8 (java.base@15.0.1)
2042:             1             16  java.util.regex.CharPredicates$$Lambda$119/0x0000000800b84278 (java.base@15.0.1)
2043:             1             16  java.util.regex.CharPredicates$$Lambda$121/0x0000000800b84740 (java.base@15.0.1)
2044:             1             16  java.util.regex.Pattern$$Lambda$107/0x0000000800b81350 (java.base@15.0.1)
2045:             1             16  java.util.regex.Pattern$LastNode (java.base@15.0.1)
2046:             1             16  java.util.regex.Pattern$Node (java.base@15.0.1)
2047:             1             16  java.util.stream.Collectors$$Lambda$11/0x0000000800b73810 (java.base@15.0.1)
2048:             1             16  java.util.stream.Collectors$$Lambda$111/0x0000000800b82210 (java.base@15.0.1)
2049:             1             16  java.util.stream.Collectors$$Lambda$112/0x0000000800b82430 (java.base@15.0.1)
2050:             1             16  java.util.stream.Collectors$$Lambda$113/0x0000000800b82660 (java.base@15.0.1)
2051:             1             16  java.util.stream.Collectors$$Lambda$12/0x0000000800b73a40 (java.base@15.0.1)
2052:             1             16  java.util.stream.Collectors$$Lambda$13/0x0000000800b73c88 (java.base@15.0.1)
2053:             1             16  java.util.stream.Collectors$$Lambda$186/0x0000000800d8c2f0 (java.base@15.0.1)
2054:             1             16  java.util.stream.Collectors$$Lambda$187/0x0000000800d8c510 (java.base@15.0.1)
2055:             1             16  java.util.stream.Collectors$$Lambda$188/0x0000000800d8c740 (java.base@15.0.1)
2056:             1             16  java.util.stream.Collectors$$Lambda$23/0x0000000800b78228 (java.base@15.0.1)
2057:             1             16  java.util.stream.Collectors$$Lambda$25/0x0000000800b78680 (java.base@15.0.1)
2058:             1             16  java.util.stream.Collectors$$Lambda$26/0x0000000800b788c8 (java.base@15.0.1)
2059:             1             16  java.util.stream.Collectors$$Lambda$379/0x0000000800e45a30 (java.base@15.0.1)
2060:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$29/0x0000000800b78f80 (java.base@15.0.1)
2061:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$30/0x0000000800b791d0 (java.base@15.0.1)
2062:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$31/0x0000000800b793f0 (java.base@15.0.1)
2063:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$32/0x0000000800b79640 (java.base@15.0.1)
2064:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$142/0x0000000800c02100 (java.base@15.0.1)
2065:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$143/0x0000000800c02350 (java.base@15.0.1)
2066:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$144/0x0000000800c02570 (java.base@15.0.1)
2067:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$145/0x0000000800c027c0 (java.base@15.0.1)
2068:             1             16  java.util.stream.IntPipeline$$Lambda$150/0x0000000800c20c10 (java.base@15.0.1)
2069:             1             16  java.util.stream.Nodes$EmptyNode$OfDouble (java.base@15.0.1)
2070:             1             16  java.util.stream.Nodes$EmptyNode$OfInt (java.base@15.0.1)
2071:             1             16  java.util.stream.Nodes$EmptyNode$OfLong (java.base@15.0.1)
2072:             1             16  java.util.stream.Nodes$EmptyNode$OfRef (java.base@15.0.1)
2073:             1             16  java.util.stream.SortedOps$RefSortingSink$$Lambda$431/0x0000000800ed0f38 (java.base@15.0.1)
2074:             1             16  java.util.zip.ZipFile$1 (java.base@15.0.1)
2075:             1             16  jdk.internal.jimage.ImageBufferCache$1 (java.base@15.0.1)
2076:             1             16  jdk.internal.jimage.ImageBufferCache$2 (java.base@15.0.1)
2077:             1             16  jdk.internal.jimage.ImageReaderFactory$1 (java.base@15.0.1)
2078:             1             16  jdk.internal.jimage.ImageStringsReader (java.base@15.0.1)
2079:             1             16  jdk.internal.jimage.decompressor.Decompressor (java.base@15.0.1)
2080:             1             16  jdk.internal.jrtfs.JrtFileSystemProvider (java.base@15.0.1)
2081:             1             16  jdk.internal.logger.LazyLoggers$1 (java.base@15.0.1)
2082:             1             16  jdk.internal.logger.LazyLoggers$JdkLazyLogger (java.base@15.0.1)
2083:             1             16  jdk.internal.logger.LazyLoggers$LazyLoggerFactories (java.base@15.0.1)
2084:             1             16  jdk.internal.misc.TerminatingThreadLocal$1 (java.base@15.0.1)
2085:             1             16  jdk.internal.misc.Unsafe (java.base@15.0.1)
2086:             1             16  jdk.internal.module.ModuleLoaderMap$Mapper (java.base@15.0.1)
2087:             1             16  jdk.internal.module.ModulePatcher (java.base@15.0.1)
2088:             1             16  jdk.internal.module.ModuleTarget (java.base@15.0.1)
2089:             1             16  jdk.internal.perf.Perf (java.base@15.0.1)
2090:             1             16  jdk.internal.reflect.ClassDefiner$1 (java.base@15.0.1)
